test_accuracy,test_score,test_average_loss,test_average_time
0.4375,0.3888888888888889,0.02668435499072075,0.0018531233072280884
0.4375,0.29365079365079366,0.025985324755311012,0.0028657540678977966
0.59375,0.46031746031746035,0.02322320081293583,0.0020369142293930054
0.46875,0.4444444444444444,0.03543335199356079,0.002008095383644104
0.5625,0.44841269841269843,0.02261892892420292,0.001927495002746582
0.5625,0.40476190476190477,0.02507288008928299,0.0018706396222114563
0.53125,0.44047619047619047,0.04785913974046707,0.001850128173828125
0.5625,0.5317460317460317,0.03603922948241234,0.0019088760018348694
0.53125,0.5119047619047619,0.0251168180257082,0.0017934218049049377
0.5,0.4365079365079365,0.024067696183919907,0.0019382238388061523
0.375,0.373015873015873,0.023117486387491226,0.001973874866962433
0.65625,0.5119047619047619,0.0224520955234766,0.0029235556721687317
0.46875,0.40476190476190477,0.024787766858935356,0.0019552037119865417
0.46875,0.4841269841269842,0.02430918999016285,0.0019983649253845215
0.53125,0.4484126984126985,0.0261833593249321,0.0020167306065559387
0.4375,0.5674603174603174,0.02229890041053295,0.0020025447010993958
0.53125,0.40476190476190477,0.02576548233628273,0.0020468831062316895
0.5625,0.6111111111111112,0.02085564285516739,0.0019648373126983643
0.5625,0.48015873015873023,0.022921791300177574,0.0019031018018722534
0.53125,0.45238095238095244,0.024543384090065956,0.0019041448831558228
0.5161290322580645,0.4495798319327732,0.02424574282861525,0.0019132706426805066
0.5483870967741935,0.4621848739495798,0.02574974106204125,0.001901557368616904
0.4838709677419355,0.592436974789916,0.022327475009425994,0.0019271989022531816
0.5806451612903226,0.6176470588235294,0.022831682235963883,0.0028302977162022744
0.5806451612903226,0.5840336134453781,0.021881520748138428,0.001899550037999307
0.5483870967741935,0.6092436974789917,0.021643015646165418,0.0019073870874220325
0.5483870967741935,0.5756302521008404,0.02306958552329771,0.0027666091918945312
0.4838709677419355,0.3949579831932773,0.026704501721166795,0.002833689412763042
0.4838709677419355,0.45798319327731085,0.024132405557940082,0.0018043287338749055
0.4838709677419355,0.47899159663865554,0.02308228131263487,0.001840645267117408
0.45161290322580644,0.3547008547008547,0.02777202090909404,0.003289707245365266
0.5161290322580645,0.4829059829059829,0.024680552944060293,0.005253445717596238
0.3870967741935484,0.37606837606837606,0.02836958054573305,0.004451274871826172
0.5161290322580645,0.3803418803418803,0.025528800102972215,0.003393473163727791
0.4838709677419355,0.37179487179487175,0.025619904841146162,0.003535139945245558
0.5806451612903226,0.5854700854700855,0.021805917063067035,0.0035403851539857925
0.4838709677419355,0.43162393162393164,0.023418420745480444,0.0033585025418189263
0.5161290322580645,0.3846153846153846,0.025883347757401004,0.003508506282683342
0.45161290322580644,0.376068376068376,0.026371840507753434,0.0050936745059105655
0.5161290322580645,0.5512820512820513,0.022510395896050236,0.0034575077795213267
0.5161290322580645,0.3632478632478632,0.023337339201281147,0.0006179732661093435
0.5806451612903226,0.5042735042735043,0.021970379737115676,0.0006234953480382119
0.5161290322580645,0.4786324786324786,0.023079831754007647,0.0008618985452959614
0.5806451612903226,0.5470085470085471,0.021814677023118543,0.0008743270750968687
0.5806451612903226,0.4658119658119658,0.022239688904054703,0.0009326934814453125
0.6129032258064516,0.6410256410256411,0.021425695188583865,0.000892469959874307
0.5483870967741935,0.5299145299145298,0.02168226626611525,0.000865890133765436
0.5161290322580645,0.6452991452991452,0.02153296047641385,0.0006231415656305128
0.5806451612903226,0.5512820512820513,0.021499881821293986,0.0006184731760332661
0.5806451612903226,0.6111111111111112,0.02126714491075085,0.0006221494367045741
0.41935483870967744,0.45726495726495725,0.024325549602508545,0.003095603758288968
